TrialTime,countdownRunning,proxyThumb_x,proxyThumb_y,proxyThumb_z,proxyThumb_qx,proxyThumb_qy,proxyThumb_qz,proxyThumb_qw,proxyIndex_x,proxyIndex_y,proxyIndex_z,proxyIndex_qx,proxyIndex_qy,proxyIndex_qz,proxyIndex_qw,realThumb_x,realThumb_y,realThumb_z,realThumb_qx,realThumb_qy,realThumb_qz,realThumb_qw,realIndex_x,realIndex_y,realIndex_z,realIndex_qx,realIndex_qy,realIndex_qz,realIndex_qw,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,cyl_x,cyl_y,cyl_z,cyl_qx,cyl_qy,cyl_qz,cyl_qw,grasping,broken,slip,force,vibration,pressure,tableContact,penetration,penetrationSource
0.936,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4747,1.6593,-0.2331,-0.1002,0.5009,-0.0620,-0.8574,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
0.946,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4742,1.6594,-0.2346,-0.1002,0.5000,-0.0628,-0.8579,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
0.956,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4737,1.6595,-0.2362,-0.1002,0.4991,-0.0633,-0.8584,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
0.966,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4732,1.6596,-0.2377,-0.1000,0.4979,-0.0641,-0.8590,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
0.976,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4727,1.6598,-0.2393,-0.0998,0.4968,-0.0649,-0.8597,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
0.986,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4722,1.6600,-0.2407,-0.0989,0.4959,-0.0651,-0.8602,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
0.996,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4717,1.6602,-0.2422,-0.0981,0.4949,-0.0656,-0.8609,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.006,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4712,1.6605,-0.2436,-0.0973,0.4942,-0.0658,-0.8613,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.016,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4705,1.6606,-0.2449,-0.0965,0.4936,-0.0662,-0.8618,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.026,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4699,1.6608,-0.2463,-0.0956,0.4929,-0.0665,-0.8622,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.036,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4693,1.6609,-0.2476,-0.0949,0.4924,-0.0666,-0.8626,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.046,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4687,1.6610,-0.2488,-0.0944,0.4916,-0.0667,-0.8631,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.056,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4679,1.6612,-0.2500,-0.0943,0.4906,-0.0673,-0.8636,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.066,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4672,1.6612,-0.2512,-0.0940,0.4894,-0.0675,-0.8643,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.076,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4665,1.6612,-0.2523,-0.0938,0.4882,-0.0679,-0.8650,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.086,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4659,1.6612,-0.2534,-0.0936,0.4874,-0.0684,-0.8655,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.096,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4652,1.6612,-0.2544,-0.0934,0.4865,-0.0690,-0.8659,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.106,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4645,1.6613,-0.2555,-0.0931,0.4855,-0.0696,-0.8665,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.116,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4638,1.6613,-0.2565,-0.0928,0.4847,-0.0699,-0.8670,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.126,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4632,1.6614,-0.2576,-0.0923,0.4839,-0.0702,-0.8674,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.136,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4625,1.6615,-0.2588,-0.0922,0.4833,-0.0705,-0.8677,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.146,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4619,1.6616,-0.2597,-0.0921,0.4830,-0.0706,-0.8679,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.156,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4612,1.6616,-0.2606,-0.0921,0.4825,-0.0707,-0.8682,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.166,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4605,1.6616,-0.2615,-0.0919,0.4818,-0.0710,-0.8685,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.176,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4599,1.6617,-0.2622,-0.0917,0.4810,-0.0711,-0.8690,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.186,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4593,1.6618,-0.2630,-0.0914,0.4802,-0.0715,-0.8695,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.196,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4586,1.6618,-0.2638,-0.0909,0.4794,-0.0718,-0.8699,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.206,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4579,1.6618,-0.2645,-0.0908,0.4786,-0.0719,-0.8703,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.216,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4573,1.6618,-0.2652,-0.0908,0.4779,-0.0721,-0.8708,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.226,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4569,1.6618,-0.2659,-0.0908,0.4770,-0.0724,-0.8712,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.236,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4564,1.6617,-0.2666,-0.0910,0.4761,-0.0727,-0.8717,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.246,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4561,1.6617,-0.2672,-0.0911,0.4750,-0.0728,-0.8722,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.256,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4557,1.6616,-0.2678,-0.0913,0.4740,-0.0731,-0.8727,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.266,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4554,1.6616,-0.2685,-0.0913,0.4728,-0.0734,-0.8733,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.276,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4551,1.6616,-0.2693,-0.0915,0.4715,-0.0738,-0.8740,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.286,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4548,1.6615,-0.2700,-0.0917,0.4704,-0.0740,-0.8746,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.296,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4546,1.6615,-0.2706,-0.0918,0.4693,-0.0743,-0.8751,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.306,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4543,1.6614,-0.2712,-0.0919,0.4683,-0.0744,-0.8756,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.316,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4541,1.6614,-0.2718,-0.0920,0.4675,-0.0743,-0.8761,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.326,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4539,1.6614,-0.2724,-0.0923,0.4666,-0.0743,-0.8765,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.336,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4537,1.6615,-0.2730,-0.0920,0.4658,-0.0743,-0.8770,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.346,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4534,1.6616,-0.2737,-0.0918,0.4651,-0.0747,-0.8773,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.356,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4532,1.6616,-0.2743,-0.0914,0.4642,-0.0747,-0.8778,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.366,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4529,1.6617,-0.2749,-0.0908,0.4633,-0.0747,-0.8784,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.376,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4527,1.6617,-0.2754,-0.0907,0.4625,-0.0747,-0.8788,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.386,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4525,1.6618,-0.2760,-0.0903,0.4617,-0.0747,-0.8793,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.396,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4522,1.6618,-0.2765,-0.0897,0.4610,-0.0748,-0.8797,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,Table Upper Target
1.406,1,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.3198,1.3161,0.2209,-0.1870,0.8562,-0.1966,-0.4397,0.2692,1.3120,0.2213,-0.2058,0.8036,-0.3079,0.4659,0.4520,1.6618,-0.2771,-0.0893,0.4602,-0.0748,-0.8802,-0.1200,0.9327,0.03